id	x_spring	y_spring	z_spring	x_spectral	y_spectral	z_spectral	rwr_score_n	node_type_c	spectral_cluster_c	spectral_role_c	hub_score_n	bridge_score_spectral_n	peripheral_score_n	seed_score_spectral_n	eigenvector_centrality_spectral_n	hidef_primary_cluster_c	hidef_primary_size_n	hidef_primary_persistence_n	hidef_cluster_ids_a	hidef_cluster_sizes_a	hidef_top_persistence_n	hidef_n_communities_n	betweenness_centrality_n	eigenvector_centrality_n	clustering_coefficient_n	degree_n	degree_normalized_n	avg_shortest_path_n	fiedler_component_n	fiedler_partition_c	cocc_score_sum_normalized_n	cocc_perm_z_sum_normalized_n	cocc_perm_p_sum_normalized_n	cocc_pop_z_sum_normalized_n	cocc_pop_p_sum_normalized_n	cocc_significant_sum_normalized_c	cocc_score_raw_persistence_n	cocc_perm_z_raw_persistence_n	cocc_perm_p_raw_persistence_n	cocc_pop_z_raw_persistence_n	cocc_pop_p_raw_persistence_n	cocc_significant_raw_persistence_c	cocc_score_resolution_depth_n	cocc_perm_z_resolution_depth_n	cocc_perm_p_resolution_depth_n	cocc_pop_z_resolution_depth_n	cocc_pop_p_resolution_depth_n	cocc_significant_resolution_depth_c	cp_region_c	k_core_n	bridge_score_cp_n	in_seed_lcc_c	proteomics_enrichment_a	proteomics_significant_c	proteomics_best_term	proteomics_best_p_n	proteomics_n_sig_terms_n	neuropathic_pain_enrichment_a	neuropathic_pain_significant_c	neuropathic_pain_best_term	neuropathic_pain_best_p_n	neuropathic_pain_n_sig_terms_n	orphanet_enrichment_a	orphanet_significant_c	orphanet_best_term	orphanet_best_p_n	orphanet_n_sig_terms_n	omim_enrichment_a	omim_significant_c	omim_best_term	omim_best_p_n	omim_n_sig_terms_n	phenotypes_enrichment_a	phenotypes_significant_c	phenotypes_best_term	phenotypes_best_p_n	phenotypes_n_sig_terms_n	spatial_enrichment_a	spatial_significant_c	spatial_best_term	spatial_best_p_n	spatial_n_sig_terms_n	n_sig_analyses_n	any_sig_enrichment_c	is_drug_target_any_c	is_drug_target_disease_c	pain_phenotype_gene_c
MAP3K7	-0.230444	0.080233	0.5	-0.995102	0.595804	0.5	0.0001082826	neighbor	1	Peripheral	0.2004746001	0.187484461	0.6390204657	0.0345143866	0.0440676174	3	353	6	3,1,0	353,608,1126	104	3	0.000412255	0.0054356457	0.0612758311	106	0.0062162796	2.6978652477	0.0012110769	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	core	17	0.1935483871	no	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
MAP3K8	-0.329691	0.305889	0.5	-0.995174	0.595961	0.5	0.00190282	seed	1	Peripheral	0.0804316424	0.1008704565	0.8453938722	0.6065115455	0.0194417395	3	353	6	3,1,0	353,608,1126	104	3	1.081621536988062e-06	0.0011147797	0.4	11	0.0006450856	3.0946516991	0.0008942739	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	intermediate	11	0.9090909091	yes	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	yes	no	yes
MAP7	-0.367849	0.006257	0.5	-0.994939	0.595864	0.5	0.0003111113	neighbor	1	Peripheral	0.077672555	0.0770320685	0.8505403466	0.0991646951	0.0134103358	3	353	6	3,1,0	353,608,1126	104	3	0.0006642112	0.0106164842	0.0293120155	129	0.007565095	2.6848464012	0.0003094366	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	intermediate	12	0.9333333333	no	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
MAPK1	-0.312207	0.123301	0.5	-0.995076	0.596075	0.5	0.0020089579	seed	1	Seed-proximal	0.2763179349	0.2057485968	0.5223617139	0.6403423112	0.0640822905	3	353	6	3,1,0	353,608,1126	104	3	0.0017611108	0.0112770459	0.0361419069	165	0.0096762843	2.5886113644	0.0013923924	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	core	17	0.05	yes	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	yes	no	yes
MAPK10	-0.398374	0.128756	0.5	-0.995124	0.595927	0.5	0.0018952775	seed	1	Peripheral	0.057483438	0.062915666	0.8883317249	0.6041074034	0.0112740649	3	353	6	3,1,0	353,608,1126	104	3	5.655474605322406e-06	0.0007371595	0.0473684211	20	0.0011728829	3.1244428158	0.0006643533	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	intermediate	10	0.9	yes	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	yes	no	yes
MAPK3	-0.362216	0.1551	0.5	-0.995136	0.595947	0.5	0.0019741159	seed	1	Peripheral	0.1240102551	0.1118810146	0.7672532206	0.6292366608	0.0274752896	3	353	6	3,1,0	353,608,1126	104	3	0.0005084426	0.004630386	0.0298876832	103	0.0060403472	2.7758619785	0.0010352297	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	core	15	0.2105263158	yes	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	yes	no	yes
MAPK8	-0.241789	0.198022	0.5	-0.995082	0.59585	0.5	0.0019228908	seed	1	Peripheral	0.1754007715	0.1480714189	0.6795753188	0.6129089884	0.0399319304	3	353	6	3,1,0	353,608,1126	104	3	0.0006004338	0.004971733	0.0508882867	82	0.0048088201	2.7421417236	0.001098355	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	core	15	0.0769230769	yes	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	yes	no	yes
MAPK9	-0.33497	0.190928	0.5	-0.995128	0.595878	0.5	0.0019246401	seed	1	Peripheral	0.1228779124	0.1022636031	0.7691153434	0.613466553	0.0282373103	3	353	6	3,1,0	353,608,1126	104	3	0.0006911545	0.0042102982	0.024056767	108	0.0063335679	2.7447807789	0.0009819598	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	core	15	0.0555555556	yes	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	yes	no	yes
MAPT	-0.295748	0.058481	0.5	-0.995024	0.59584	0.5	0.0020127082	seed	1	Seed-proximal	0.4256666624	0.3231989916	0.326898424	0.6415376863	0.0982526169	19	16	38	19,3,1,0	16,353,608,1126	104	4	0.0016404484	0.0200333728	0.0523672884	205	0.0120220502	2.5168309212	0.0014244585	A	0.724537037	-9.9100570091	0.9991507749	1.8976573149	0.078515625	no	0.5825331144	-8.9049670399	0.9991507749	1.7457729237	0.078515625	no	0.0903746032	4.19317614	0.0017635693	-0.4550147772	0.637109375	yes	core	17	0.1290322581	yes	female,male	yes	male	5.03e-16	2	pain_upregulated,no_pain_upregulated	yes	no_pain_upregulated	3.06e-39	2	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,X-linked non progressive cerebellar ataxia ORPHA:314978	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	3	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis,Parkinson disease	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	4	nociception,cancer pain,neuraxial pain	yes	nociception	7.9e-06	3	PENK+_nociceptors,Pruritogen_receptor_enriched,Ad_HTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	yes	no	yes
MARCHF1	-0.231552	-0.225484	0.5	-0.995023	0.595363	0.5	8.978810997589532e-05	neighbor	0	Peripheral	0.0551174022	0.1392797831	0.8919785763	0.028619378	0.0054035456	18	17	39	18,11,4,2,0	17,31,294,390,1126	104	5	2.3158483183476676e-05	0.0006717127	0.0508788159	47	0.0027562749	3.0400538445	0.0002979736	A	0.8172273504	-6.5613985196	0.9991507749	2.2686778556	0.078515625	no	0.5728210181	-9.1858837986	0.9991507749	1.696693991	0.078515625	no	0.054215873	1.9284123545	0.0171646944	-0.777363982	0.8092447917	yes	intermediate	11	0.5714285714	no	female	yes	female	1.01e-14	1	pain_upregulated,no_pain_upregulated	yes	pain_upregulated	4.8e-37	2	Alternating hemiplegia of childhood ORPHA:2131,Loeys-Dietz syndrome ORPHA:60030	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter,Polyposis syndrome,hereditary mixed	yes	childhood absence	0.000277	5	nociception,neuraxial pain	yes	neuraxial pain	4.45e-07	2	PENK+_nociceptors,Proprioceptors,Putative_C-LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
MARCHF6	-0.339015	-0.272051	0.5	-0.995157	0.595528	0.5	7.837912265397151e-05	neighbor	0	Peripheral	0.0236471007	0.1185951299	0.9529312252	0.0249828372	0.0011006717	4	294	10	4,2,0	294,390,1126	104	3	1.5216084298424084e-05	0.0001274873	0.0118577075	23	0.0013488154	3.3399014473	0.0001707866	A	0.8236866097	-6.3280423839	0.9991507749	2.2945329615	0.078515625	no	0.5694318555	-9.2839133619	0.9991507749	1.679567258	0.078515625	no	0.0480063492	1.5394854042	0.0302117175	-0.8327208779	0.810546875	yes	periphery	6	0.5714285714	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	1	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter	yes	childhood absence	0.000277	3	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
