source	target	sources	source_count_n
FAM3C	ERGIC3	['IntAct', 'HuRI']	2
DPH2	RGS20	['BioPlex_293T']	1
DPH2	HSPA8	['BioPlex_HCT116', 'BioGRID']	2
DPH2	NEK6	['IntAct', 'HuRI']	2
DPH2	IL17A	['IntAct', 'HuRI']	2
GRIN2C	COL2A1	['IntAct']	1
GRIN2C	DLG3	['BioGRID']	1
GRIN2C	PER1	['IntAct']	1
TERF2IP	BRCA1	['BioGRID']	1
TERF2IP	HNRNPK	['IntAct']	1
TERF2IP	BBS1	['BioPlex_HCT116']	1
TERF2IP	AKT1	['IntAct']	1
TERF2IP	CRK	['IntAct']	1
TERF2IP	UCHL1	['IntAct', 'BioGRID']	2
TIMM13	PDYN	['BioPlex_293T']	1
P2RX4	EIF2B2	['BioPlex_293T']	1
P2RX4	NOTCH2NLA	['IntAct', 'HuRI']	2
P2RX4	TNPO3	['BioPlex_293T']	1
P2RX4	EIF2B5	['BioPlex_293T']	1
P2RX4	EIF2B4	['BioPlex_293T']	1
HTT	ACTB	['IntAct']	1
HTT	BRCA1	['IntAct']	1
HTT	RNF31	['BioGRID']	1
HTT	APP	['IntAct']	1
HTT	HNRNPK	['IntAct']	1
HTT	CEP70	['IntAct']	1
HTT	OPRM1	['BioPlex_293T']	1
HTT	SDCBP	['IntAct']	1
HTT	CRK	['IntAct']	1
HTT	CTBP2	['IntAct']	1
HTT	ARFGAP3	['IntAct']	1
HTT	CSF2	['IntAct']	1
HTT	ENO1	['IntAct']	1
HTT	GAPDH	['IntAct']	1
HTT	CTNNB1	['IntAct']	1
HTT	ASPH	['IntAct']	1
HTT	TRIM21	['IntAct']	1
HTT	GPR182	['BioPlex_293T']	1
HTT	AKT1	['IntAct']	1
HTT	ANKLE2	['BioPlex_293T']	1
HTT	HAX1	['IntAct']	1
HTT	COPB1	['IntAct']	1
HTT	TGFBR2	['IntAct']	1
HTT	HSP90AA1	['BioGRID']	1
HTT	PTGDS	['IntAct']	1
HTT	DIPK1A	['IntAct']	1
HTT	HSPA8	['IntAct', 'BioGRID']	2
HTT	CASP6	['IntAct']	1
HTT	ZBTB16	['IntAct']	1
HTT	S100A2	['BioPlex_293T']	1
HTT	UBC	['IntAct']	1
HTT	EZR	['IntAct']	1
HTT	GPIHBP1	['IntAct']	1
HTT	CSNK1D	['IntAct']	1
HTT	PRNP	['IntAct']	1
HTT	GOLGA2	['IntAct']	1
HTT	TRIP6	['IntAct']	1
HTT	PRKACA	['IntAct']	1
HTT	GFAP	['IntAct']	1
STK39	PTGIR	['BioPlex_293T']	1
STK39	CSTL1	['BioPlex_293T']	1
CKAP2	APP	['BioPlex_293T']	1
ABCB1	EDAR	['BioPlex_293T']	1
ABCB1	LGALS3	['BioPlex_293T']	1
PNOC	DCAF6	['BioPlex_293T']	1
PNOC	LNPEP	['BioPlex_293T']	1
PNOC	CDC26	['BioPlex_293T']	1
FBXO22	MYC	['BioGRID']	1
FBXO22	RBX1	['BioGRID']	1
FBXO22	COPS5	['BioGRID']	1
PTGDS	CASP6	['IntAct']	1
PTGDS	EGFR	['IntAct']	1
PTGDS	ARRB2	['BioGRID']	1
PTGDS	HSP90AA1	['BioGRID']	1
TAOK2	TH	['BioPlex_293T']	1
TAOK2	MAP2K3	['BioGRID']	1
CLU	APP	['IntAct', 'BioGRID']	2
CLU	CSTL1	['BioPlex_293T']	1
CLU	DPP4	['BioGRID']	1
CLU	PRNP	['BioGRID']	1
CLU	TGFBR2	['BioGRID']	1
CLU	CEACAM8	['BioPlex_293T']	1
CLU	HSP90AA1	['BioGRID']	1
CLU	DISC1	['IntAct']	1
CLU	HAX1	['BioPlex_293T']	1
CLU	ADCYAP1	['IntAct']	1
CLU	ACTN1	['BioGRID']	1
CLU	FAT4	['BioPlex_293T']	1
NTRK2	HSPA1B	['BioGRID']	1
NTRK2	EGFR	['IntAct', 'BioGRID']	2
NTRK2	PLCG1	['BioGRID']	1
NTRK2	NTF4	['BioGRID']	1
NTRK2	SHC1	['BioGRID']	1
GABRA1	HSPA8	['BioGRID']	1
CD320	NRSN1	['BioPlex_293T']	1
CD320	TGFBR2	['BioPlex_293T']	1
CD320	IFNGR1	['BioPlex_293T']	1
TLR2	EGFR	['IntAct', 'BioGRID']	2
TLR2	CXCR4	['IntAct']	1
TLR2	USP33	['BioPlex_293T']	1
TLR2	MYD88	['IntAct']	1
APP	ACTB	['IntAct']	1
APP	PDGFRA	['IntAct']	1
APP	RELN	['BioGRID']	1
APP	CBX6	['BioPlex_293T']	1
APP	IFITM3	['BioGRID']	1
APP	DAB1	['IntAct', 'BioGRID']	2
APP	HGS	['BioGRID']	1
APP	TNF	['IntAct']	1
APP	SHC1	['IntAct', 'BioGRID']	2
APP	PRNP	['IntAct']	1
APP	MME	['IntAct']	1
APP	TMPRSS2	['BioGRID']	1
APP	APLP2	['IntAct']	1
APP	ADCYAP1	['IntAct']	1
APP	VTN	['BioGRID']	1
APP	IDE	['IntAct']	1
APP	CSNK2A1	['IntAct']	1
APP	MAPT	['IntAct', 'BioGRID']	2
APP	GAPDH	['IntAct']	1
APP	PRKACA	['IntAct']	1
APP	COPS5	['IntAct', 'BioGRID']	2
APP	RANBP9	['IntAct']	1
APP	GFAP	['BioGRID']	1
APP	DUSP6	['IntAct']	1
APP	NUCB1	['IntAct']	1
APP	NRSN1	['BioPlex_293T']	1
APP	CSNK1D	['IntAct']	1
APP	ZEB2	['IntAct', 'BioGRID']	2
APP	SMAD3	['IntAct', 'BioGRID']	2
APP	HSPA8	['IntAct', 'BioGRID']	2
APP	PRKCE	['IntAct']	1
APP	MAPK1	['IntAct']	1
APP	PIK3CG	['IntAct']	1
APP	SORL1	['IntAct']	1
APP	HSP90AA1	['IntAct', 'BioGRID']	2
APP	TMEM106A	['BioPlex_HCT116']	1
APP	EBP	['BioGRID']	1
APP	LAMA4	['IntAct']	1
APP	STX5	['IntAct']	1
APP	YWHAG	['BioGRID']	1
APP	GSN	['BioGRID']	1
APP	ZNF431	['BioPlex_293T']	1
APP	CDK5	['IntAct']	1
APP	UCHL1	['IntAct']	1
APP	PMP22	['IntAct']	1
APP	NRG1	['IntAct']	1
APP	PPP1CC	['BioGRID']	1
APP	MAPK8	['BioGRID']	1
APP	EGFR	['IntAct', 'BioGRID']	2
APP	BACE2	['IntAct']	1
APP	GRIN2A	['BioGRID']	1
APP	HSPB1	['IntAct']	1
APP	PPIA	['IntAct', 'BioGRID']	2
APP	APOE	['IntAct', 'BioGRID']	2
APP	GRIN2B	['BioGRID']	1
CSNK1D	BRCA1	['BioGRID']	1
CSNK1D	MAPT	['BioGRID']	1
CSNK1D	PMP22	['IntAct']	1
CSNK1D	DRD3	['BioPlex_HCT116']	1
CSNK1D	SOD1	['IntAct']	1
CSNK1D	PRKACA	['IntAct']	1
CSNK1D	HSPA8	['BioPlex_293T', 'BioGRID']	2
CSNK1D	TGFBR2	['IntAct']	1
CSNK1D	SMAD3	['IntAct', 'BioGRID']	2
CSNK1D	NEUROG3	['BioPlex_HCT116']	1
CSNK1D	PER1	['BioPlex_293T', 'BioPlex_HCT116', 'BioGRID']	3
ESR2	ACTB	['BioGRID']	1
ESR2	BRCA1	['BioGRID']	1
ESR2	EGFR	['IntAct']	1
ESR2	KPRP	['IntAct', 'HuRI']	2
ESR2	HSPA8	['BioGRID']	1
ESR2	HSP90AA1	['BioGRID']	1
ESR2	HOXA1	['IntAct', 'HuRI']	2
IFNGR1	EDAR	['BioPlex_293T']	1
IFNGR1	SDCBP	['BioPlex_293T']	1
IFNGR1	TMEM237	['IntAct', 'HuRI']	2
IFNGR1	NRSN1	['BioPlex_293T']	1
IFNGR1	RHOB	['BioGRID']	1
IFNGR1	RYK	['BioPlex_293T']	1
IFNGR1	TNFRSF10B	['BioPlex_293T']	1
CRK	PDGFRA	['BioGRID']	1
CRK	EGFR	['IntAct', 'BioGRID']	2
CRK	MAPK8	['IntAct', 'BioGRID']	2
CRK	BCR	['BioGRID']	1
CRK	PPIA	['IntAct']	1
CRK	SHC1	['BioGRID']	1
CRK	PRKACA	['IntAct']	1
CRK	HSPA8	['BioGRID']	1
CRK	HSPB1	['BioGRID']	1
CRK	FSTL1	['IntAct']	1
CRK	KIT	['IntAct', 'BioGRID']	2
NPEPPS	CCNF	['BioGRID']	1
NPEPPS	AGR2	['BioGRID']	1
NPEPPS	HSPA8	['BioGRID']	1
TRIM21	ACTB	['BioGRID']	1
TRIM21	SKP2	['BioGRID']	1
TRIM21	RELA	['BioGRID']	1
TRIM21	UBC	['BioGRID']	1
TRIM21	RANBP9	['BioGRID']	1
TRIM21	YWHAZ	['BioGRID']	1
TRIM21	UCHL1	['IntAct']	1
TRIM21	ELAVL1	['BioGRID']	1
TRIM21	ZBTB16	['IntAct', 'HuRI']	2
TRIM21	FBXW11	['BioGRID']	1
TRIM21	IKBKB	['BioGRID']	1
TRIM21	CYLD	['BioGRID']	1
TRIM21	TBK1	['BioGRID']	1
TRIM21	ACTN1	['BioGRID']	1
TRIM21	FADD	['BioGRID']	1
PMPCB	AMY1C	['BioPlex_293T']	1
MFF	RETREG3	['IntAct', 'HuRI']	2
MFF	STX7	['IntAct', 'HuRI']	2
MFF	OPRM1	['IntAct', 'HuRI']	2
MFF	APOD	['IntAct', 'HuRI']	2
MFF	MEOX2	['HuRI']	1
MFF	TMEM237	['IntAct', 'HuRI']	2
MFF	CMTM5	['IntAct', 'HuRI']	2
MFF	FATE1	['IntAct', 'HuRI']	2
MFF	ERGIC3	['IntAct', 'HuRI']	2
MFF	SEC22A	['IntAct', 'HuRI']	2
MFF	LPAR3	['IntAct', 'HuRI']	2
MFF	GPR152	['IntAct', 'HuRI']	2
MFF	CLDN19	['IntAct', 'HuRI']	2
MFF	TMX2	['IntAct', 'HuRI']	2
SDCBP	EDAR	['BioPlex_293T']	1
SDCBP	MEOX2	['HuRI']	1
SDCBP	UBC	['BioGRID']	1
SDCBP	CDA	['IntAct', 'HuRI']	2
SDCBP	DTNBP1	['IntAct', 'HuRI']	2
SDCBP	CMTM5	['IntAct', 'HuRI']	2
SDCBP	HOXA1	['IntAct', 'HuRI']	2
SDCBP	FADD	['IntAct', 'HuRI']	2
SDCBP	RANBP9	['BioGRID']	1
SDCBP	GRIK1	['BioGRID']	1
SDCBP	MTUS2	['IntAct', 'HuRI']	2
SDCBP	ELAVL1	['IntAct', 'HuRI']	2
SDCBP	NOTCH2NLA	['IntAct', 'HuRI']	2
SDCBP	CTBP2	['IntAct', 'HuRI']	2
SDCBP	HBB	['BioPlex_HCT116']	1
SDCBP	C2CD2L	['IntAct', 'HuRI']	2
SDCBP	VAPB	['IntAct']	1
SDCBP	IFITM3	['BioGRID']	1
ACE	CSNK2A1	['BioGRID']	1
ACE	BDKRB2	['BioGRID']	1
VGF	VIP	['BioPlex_HCT116']	1
VGF	ALK	['BioPlex_293T']	1
FAM24B	AMY1C	['BioPlex_293T']	1
FAM24B	ANXA1	['BioPlex_293T']	1
FAM24B	ITGB4	['BioPlex_293T']	1
FAM24B	HPCAL1	['BioPlex_293T']	1
GPR152	TMEM14B	['IntAct', 'HuRI']	2
GPR152	EBP	['IntAct', 'HuRI']	2
GPR152	TMEM237	['IntAct', 'HuRI']	2
GPR152	CCDC167	['IntAct', 'HuRI']	2
GPR152	INSIG2	['IntAct', 'HuRI']	2
GPR152	IL1RL1	['IntAct', 'HuRI']	2
GPR152	STX5	['IntAct', 'HuRI']	2
GPR152	TMEM120B	['IntAct', 'HuRI']	2
ST8SIA1	TGM1	['BioPlex_HCT116']	1
ST8SIA1	KPRP	['BioPlex_HCT116']	1
FAT4	CSTL1	['BioPlex_293T']	1
FAT4	SPSB4	['BioPlex_293T']	1
FAT4	CEACAM8	['BioPlex_293T']	1
FAT4	RYK	['BioPlex_293T', 'BioGRID']	2
CREB3	STX7	['HuRI']	1
CREB3	APOD	['IntAct', 'BioGRID', 'HuRI']	3
CREB3	TMEM14B	['HuRI']	1
CREB3	EBP	['IntAct']	1
CREB3	CMTM5	['HuRI']	1
CREB3	DDIT3	['IntAct']	1
CREB3	COPS5	['BioGRID']	1
CREB3	PMP22	['IntAct']	1
CREB3	BLTP3A	['BioPlex_293T']	1
CREB3	AQP4	['IntAct']	1
CREB3	CLDN19	['IntAct']	1
DDIT3	HDAC1	['BioGRID']	1
DDIT3	CSNK2A1	['BioGRID']	1
DDIT3	GOPC	['BioPlex_293T']	1
DDIT3	GFAP	['IntAct']	1
DDIT3	GABBR2	['BioGRID']	1
GRM2	TMEM237	['IntAct', 'HuRI']	2
GRM2	DPP4	['IntAct']	1
CDKN2A	HDAC1	['BioGRID']	1
CDKN2A	BRCA1	['BioGRID']	1
CDKN2A	CCNF	['BioGRID']	1
CDKN2A	UBC	['BioGRID']	1
CDKN2A	RANBP9	['BioGRID']	1
CDKN2A	MYC	['BioGRID']	1
CDKN2A	MAPK8	['BioGRID']	1
CDKN2A	YWHAE	['BioGRID']	1
CDKN2A	CTBP2	['BioGRID']	1
CDKN2A	PPP1R9B	['BioGRID']	1
RAG1	CUL4A	['BioGRID']	1
RAG1	DDB1	['BioGRID']	1
RAG1	RAG2	['BioGRID']	1
SMAD3	HDAC1	['BioGRID']	1
SMAD3	BRCA1	['BioGRID']	1
SMAD3	RNF31	['BioGRID']	1
SMAD3	MEOX2	['IntAct', 'HuRI']	2
SMAD3	RELA	['BioGRID']	1
SMAD3	MYC	['BioGRID']	1
SMAD3	AKT1	['BioGRID']	1
SMAD3	CTNNB1	['BioGRID']	1
SMAD3	MAPK1	['BioGRID']	1
SMAD3	APLP2	['IntAct']	1
SMAD3	PRKACA	['IntAct']	1
SMAD3	RBX1	['BioGRID']	1
SMAD3	MYD88	['BioGRID']	1
SMAD3	ZEB2	['BioGRID']	1
NEK6	MEOX2	['HuRI']	1
NEK6	GPR182	['BioPlex_293T']	1
NEK6	GFAP	['IntAct', 'HuRI']	2
NEK6	CEP76	['IntAct', 'HuRI']	2
NEK6	PTN	['BioGRID']	1
NEK6	CDK5R1	['IntAct']	1
NEK6	HOXA1	['IntAct', 'HuRI']	2
NEK6	CTBP2	['IntAct', 'HuRI']	2
CACNA1A	ADGRL1	['BioGRID']	1
A2M	APOE	['BioGRID']	1
A2M	CTNNB1	['IntAct']	1
A2M	RHBDD1	['BioPlex_HCT116']	1
A2M	KLK10	['BioPlex_HCT116']	1
A2M	CSF2	['IntAct']	1
SIDT2	SLC4A2	['BioPlex_293T']	1
SIDT2	ATP2B4	['BioPlex_293T']	1
SIDT2	ACTA2	['BioPlex_HCT116']	1
SIDT2	IL1RAP	['BioPlex_293T']	1
SIDT2	ANKLE2	['BioPlex_293T']	1
SIDT2	FITM2	['BioPlex_293T']	1
SIDT2	WLS	['BioPlex_293T']	1
SIDT2	GPR89A	['BioPlex_293T']	1
SIDT2	ABHD14A	['BioPlex_293T']	1
SIDT2	GOLM1	['BioPlex_293T']	1
SIDT2	SLC12A7	['BioPlex_293T']	1
SIDT2	HTR3A	['BioPlex_293T']	1
SIDT2	GABRD	['BioPlex_293T']	1
SIDT2	SLC12A2	['BioPlex_HCT116']	1
SIDT2	UBAC2	['BioPlex_HCT116']	1
SIDT2	DHRS7	['BioPlex_293T']	1
SIDT2	OMA1	['BioPlex_293T']	1
TGFBR2	MYC	['IntAct']	1
TGFBR2	MFAP3	['BioPlex_293T']	1
TGFBR2	PTN	['IntAct']	1
TGFBR2	USP33	['BioGRID']	1
TGFBR2	HSP90AA1	['BioGRID']	1
TGFBR2	ARFGAP3	['IntAct']	1
TGFBR2	IFITM3	['BioPlex_HCT116']	1
TGFBR2	TNFRSF10B	['BioPlex_HCT116']	1
TGFBR2	TRAF6	['BioGRID']	1
PDGFRA	FBXW11	['BioGRID']	1
PDGFRA	PRXL2A	['BioPlex_293T']	1
PDGFRA	IDUA	['BioPlex_293T', 'BioPlex_HCT116']	2
PDGFRA	MAP2K3	['BioGRID']	1
PDGFRA	MYC	['BioGRID']	1
PDGFRA	PLCG1	['BioGRID']	1
PDGFRA	HSPA1B	['BioGRID']	1
PDGFRA	EGFR	['IntAct', 'BioGRID']	2
PDGFRA	POMGNT2	['BioPlex_293T', 'BioPlex_HCT116']	2
PDGFRA	ULBP3	['BioPlex_293T']	1
GCNT3	SORL1	['BioPlex_293T', 'BioPlex_HCT116']	2
GCNT3	ACTA2	['BioPlex_HCT116']	1
GCNT3	GLRA3	['BioPlex_293T']	1
TRPV4	MAP7	['BioGRID']	1
NSF	STX7	['BioGRID']	1
NSF	MEOX2	['HuRI']	1
NSF	RHOB	['BioGRID']	1
NSF	STX5	['BioGRID']	1
NSF	GABBR2	['IntAct']	1
LCN1	KLK10	['BioPlex_HCT116']	1
LCN1	GOLM1	['BioPlex_HCT116']	1
LCN1	PDYN	['IntAct', 'BioPlex_293T']	2
LAMA4	LGALS3	['BioPlex_293T']	1
PRXL2A	TSPAN15	['BioPlex_293T']	1
PRXL2A	TMEM106A	['BioPlex_293T']	1
PRXL2A	CLEC12B	['BioPlex_293T']	1
PRXL2A	ANXA1	['BioPlex_293T']	1
PRXL2A	TACR1	['BioPlex_293T']	1
PRXL2A	MME	['BioPlex_293T']	1
LPAR3	RETREG3	['IntAct', 'HuRI']	2
LPAR3	OPRM1	['IntAct', 'HuRI']	2
LPAR3	TMEM14B	['IntAct', 'HuRI']	2
LPAR3	TMEM237	['IntAct', 'HuRI']	2
LPAR3	CREB3L1	['IntAct', 'HuRI']	2
LPAR3	CLEC12B	['IntAct', 'HuRI']	2
LPAR3	KCNJ6	['IntAct', 'HuRI']	2
LPAR3	ERGIC3	['IntAct', 'HuRI']	2
OMA1	B4GALT5	['BioPlex_HCT116']	1
OMA1	C5AR1	['BioPlex_293T']	1
OMA1	TOR3A	['BioPlex_293T', 'BioPlex_HCT116']	2
KDM1A	HDAC1	['IntAct', 'BioPlex_293T', 'BioPlex_HCT116', 'BioGRID']	4
KDM1A	BRCA1	['BioGRID']	1
KDM1A	CEP70	['IntAct', 'BioGRID']	2
KDM1A	HSPA1B	['BioGRID']	1
KDM1A	CSNK2A1	['BioGRID']	1
KDM1A	GOLGA5	['BioGRID']	1
KDM1A	CEP76	['IntAct', 'HuRI']	2
KDM1A	CSNK2A2	['BioGRID']	1
KDM1A	MYC	['IntAct', 'BioGRID', 'HuRI']	3
KDM1A	CTBP2	['BioGRID']	1
KDM1A	GOLGA2	['IntAct']	1
KDM1A	CDC23	['BioGRID']	1
KDM1A	USP22	['BioGRID']	1
BRCA1	HDAC1	['BioGRID']	1
BRCA1	YWHAZ	['BioGRID']	1
BRCA1	AKT1	['BioGRID']	1
BRCA1	RELA	['BioGRID']	1
BRCA1	MYC	['BioGRID']	1
BRCA1	DDB1	['BioGRID']	1
BRCA1	PRKAA2	['BioGRID']	1
BRCA1	HSP90AA1	['BioGRID']	1
BRCA1	HSPA8	['BioGRID']	1
BRCA1	RACK1	['BioGRID']	1
BRCA1	UBC	['BioGRID']	1
BRCA1	EZR	['BioGRID']	1
BRCA1	NUFIP1	['BioGRID']	1
BRCA1	PPP1R9B	['IntAct', 'BioGRID']	2
BRCA1	SKP2	['BioGRID']	1
BRCA1	PPP1CC	['IntAct']	1
BRCA1	ENO1	['BioGRID']	1
BRCA1	CTNNB1	['BioGRID']	1
CDC23	CASP6	['IntAct']	1
CDC23	CDC26	['BioPlex_293T', 'BioPlex_HCT116', 'BioGRID']	3
CDC23	ANAPC4	['BioGRID']	1
CDC23	GFAP	['IntAct']	1
CDC23	DISC1	['IntAct']	1
CDC23	CDC27	['BioGRID']	1
CDC23	BACE2	['BioPlex_293T']	1
CDC23	TNIP1	['IntAct', 'HuRI']	2
MAPK8	MAPT	['BioGRID']	1
MAPK8	EGFR	['IntAct', 'BioGRID']	2
MAPK8	MYC	['BioGRID']	1
MAPK8	CTNNB1	['BioGRID']	1
RELA	HDAC1	['IntAct', 'BioGRID']	2
RELA	GSN	['IntAct']	1
RELA	TNIP2	['BioGRID']	1
RELA	HSPA1B	['BioGRID']	1
RELA	MEOX2	['BioGRID']	1
RELA	CTNNB1	['IntAct']	1
RELA	MAPK1	['BioGRID']	1
RELA	HSPA8	['BioGRID']	1
RELA	FBXW11	['BioPlex_293T', 'BioGRID']	2
RELA	CASP6	['IntAct']	1
RELA	IKBKB	['IntAct', 'BioGRID']	2
RELA	CSNK2A2	['BioGRID']	1
RELA	UBC	['IntAct']	1
RELA	MAP3K8	['BioGRID']	1
RELA	TBK1	['BioGRID']	1
RELA	PRKACA	['IntAct', 'BioGRID']	2
RELA	CSNK2A1	['IntAct', 'BioGRID']	2
RELA	MYC	['BioGRID']	1
GOLM1	EIF2B2	['BioPlex_293T']	1
GOLM1	EGFR	['IntAct']	1
GOLM1	CSTL1	['BioPlex_293T']	1
GOLM1	TSPAN15	['BioPlex_293T', 'BioPlex_HCT116']	2
GOLM1	GPR182	['BioPlex_HCT116']	1
GOLM1	NRSN1	['BioPlex_293T']	1
GOLM1	CLEC12B	['BioPlex_293T']	1
GOLM1	S100A2	['BioPlex_293T']	1
GOLM1	ASPH	['IntAct', 'HuRI']	2
GOLM1	INSIG2	['IntAct', 'HuRI']	2
B4GALT5	CSTL1	['BioPlex_293T']	1
B4GALT5	NRSN1	['BioPlex_293T']	1
B4GALT5	CSF2	['BioPlex_293T']	1
B4GALT5	TNF	['BioPlex_293T']	1
KXD1	GABARAPL1	['IntAct', 'HuRI']	2
KXD1	DTNBP1	['BioPlex_293T', 'BioPlex_HCT116']	2
KXD1	TAX1BP1	['BioPlex_293T', 'BioPlex_HCT116']	2
KXD1	NAV2	['BioPlex_293T', 'BioPlex_HCT116']	2
KXD1	S100A2	['BioPlex_293T', 'BioPlex_HCT116']	2
KXD1	GOLGA3	['BioPlex_293T', 'BioPlex_HCT116']	2
KXD1	STX5	['BioPlex_293T']	1
KXD1	TRAF6	['BioPlex_293T', 'BioPlex_HCT116']	2
KXD1	PPP1R9B	['BioPlex_293T', 'BioPlex_HCT116']	2
